"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","RECYCLING","Recycling","1999","1999","TONNE","Tonnes","3","Thousands",,,1094,,
"SWE","Sweden","RECYCLING","Recycling","2000","2000","TONNE","Tonnes","3","Thousands",,,1091,,
"SWE","Sweden","RECYCLING","Recycling","2001","2001","TONNE","Tonnes","3","Thousands",,,1135,,
"SWE","Sweden","RECYCLING","Recycling","2002","2002","TONNE","Tonnes","3","Thousands",,,1295,,
"SWE","Sweden","RECYCLING","Recycling","2003","2003","TONNE","Tonnes","3","Thousands",,,1314,,
"SWE","Sweden","RECYCLING","Recycling","2004","2004","TONNE","Tonnes","3","Thousands",,,1385,,
"SWE","Sweden","RECYCLING","Recycling","2005","2005","TONNE","Tonnes","3","Thousands",,,1474,,
"SWE","Sweden","RECYCLING","Recycling","2006","2006","TONNE","Tonnes","3","Thousands",,,1658,,
"SWE","Sweden","RECYCLING","Recycling","2007","2007","TONNE","Tonnes","3","Thousands",,,1591,,
"SWE","Sweden","RECYCLING","Recycling","2008","2008","TONNE","Tonnes","3","Thousands",,,1520,,
"SWE","Sweden","RECYCLING","Recycling","2009","2009","TONNE","Tonnes","3","Thousands",,,1604,,
"SWE","Sweden","RECYCLING","Recycling","2010","2010","TONNE","Tonnes","3","Thousands",,,1414,,
"SWE","Sweden","RECYCLING","Recycling","2011","2011","TONNE","Tonnes","3","Thousands",,,1408,,
"SWE","Sweden","RECYCLING","Recycling","2012","2012","TONNE","Tonnes","3","Thousands",,,1405,,
"SWE","Sweden","RECYCLING","Recycling","2013","2013","TONNE","Tonnes","3","Thousands",,,1445,,
"SWE","Sweden","RECYCLING","Recycling","2014","2014","TONNE","Tonnes","3","Thousands",,,1420,,
"SWE","Sweden","RECYCLING","Recycling","2015","2015","TONNE","Tonnes","3","Thousands",,,1418,,
"SWE","Sweden","RECYCLING","Recycling","2016","2016","TONNE","Tonnes","3","Thousands",,,1435,,
"SWE","Sweden","RECYCLING","Recycling","2017","2017","TONNE","Tonnes","3","Thousands",,,1426,,
"SWE","Sweden","RECYCLING","Recycling","2018","2018","TONNE","Tonnes","3","Thousands",,,1320,,
"SWE","Sweden","RECYCLING","Recycling","2019","2019","TONNE","Tonnes","3","Thousands",,,1497,,
"SWE","Sweden","RECYCLING","Recycling","2020","2020","TONNE","Tonnes","3","Thousands",,,898,"B","Break"
"SWE","Sweden","RECYCLING","Recycling","2021","2021","TONNE","Tonnes","3","Thousands",,,867,,
"SWE","Sweden","COMPOST","Composting","1990","1990","TONNE","Tonnes","3","Thousands",,,100,,
"SWE","Sweden","COMPOST","Composting","1994","1994","TONNE","Tonnes","3","Thousands",,,190,,
"SWE","Sweden","COMPOST","Composting","1995","1995","TONNE","Tonnes","3","Thousands",,,210,,
"SWE","Sweden","COMPOST","Composting","1996","1996","TONNE","Tonnes","3","Thousands",,,240,,
"SWE","Sweden","COMPOST","Composting","1997","1997","TONNE","Tonnes","3","Thousands",,,275,,
"SWE","Sweden","COMPOST","Composting","1998","1998","TONNE","Tonnes","3","Thousands",,,309,,
"SWE","Sweden","COMPOST","Composting","1999","1999","TONNE","Tonnes","3","Thousands",,,320,,
"SWE","Sweden","COMPOST","Composting","2000","2000","TONNE","Tonnes","3","Thousands",,,360,,
"SWE","Sweden","COMPOST","Composting","2001","2001","TONNE","Tonnes","3","Thousands",,,388,,
"SWE","Sweden","COMPOST","Composting","2002","2002","TONNE","Tonnes","3","Thousands",,,354,,
"SWE","Sweden","COMPOST","Composting","2003","2003","TONNE","Tonnes","3","Thousands",,,403,,
"SWE","Sweden","COMPOST","Composting","2004","2004","TONNE","Tonnes","3","Thousands",,,434,,
"SWE","Sweden","COMPOST","Composting","2005","2005","TONNE","Tonnes","3","Thousands",,,454,,
"SWE","Sweden","COMPOST","Composting","2006","2006","TONNE","Tonnes","3","Thousands",,,470,,
"SWE","Sweden","COMPOST","Composting","2007","2007","TONNE","Tonnes","3","Thousands",,,491,,
"SWE","Sweden","COMPOST","Composting","2008","2008","TONNE","Tonnes","3","Thousands",,,522,,
"SWE","Sweden","COMPOST","Composting","2009","2009","TONNE","Tonnes","3","Thousands",,,555,,
"SWE","Sweden","COMPOST","Composting","2010","2010","TONNE","Tonnes","3","Thousands",,,564,,
"SWE","Sweden","COMPOST","Composting","2011","2011","TONNE","Tonnes","3","Thousands",,,602,,
"SWE","Sweden","COMPOST","Composting","2012","2012","TONNE","Tonnes","3","Thousands",,,621,,
"SWE","Sweden","COMPOST","Composting","2013","2013","TONNE","Tonnes","3","Thousands",,,663,,
"SWE","Sweden","COMPOST","Composting","2014","2014","TONNE","Tonnes","3","Thousands",,,699,,
"SWE","Sweden","COMPOST","Composting","2015","2015","TONNE","Tonnes","3","Thousands",,,684,,
"SWE","Sweden","COMPOST","Composting","2016","2016","TONNE","Tonnes","3","Thousands",,,715,,
"SWE","Sweden","COMPOST","Composting","2017","2017","TONNE","Tonnes","3","Thousands",,,704,,
"SWE","Sweden","COMPOST","Composting","2018","2018","TONNE","Tonnes","3","Thousands",,,704,,
"SWE","Sweden","COMPOST","Composting","2019","2019","TONNE","Tonnes","3","Thousands",,,653,,
"SWE","Sweden","COMPOST","Composting","2020","2020","TONNE","Tonnes","3","Thousands",,,808,"B","Break"
"SWE","Sweden","COMPOST","Composting","2021","2021","TONNE","Tonnes","3","Thousands",,,851,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","1990","1990","TONNE","Tonnes","3","Thousands",,,1300,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,1300,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,1310,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,1298,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,1330,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,1464,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,1440,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,1457,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,1504,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,1675,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,1868,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,1944,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,2182,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,2108,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,2191,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,2293,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,2173,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,2124,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,2236,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,2271,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,2236,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,2149,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,2284,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,2263,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,2400,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,2362,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,2427,,
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2020","2020","TONNE","Tonnes","3","Thousands",,,2680,"B","Break"
"SWE","Sweden","INCINERATION_WITH","Incineration with energy recovery","2021","2021","TONNE","Tonnes","3","Thousands",,,2599,,
"SWE","Sweden","OTH_RECOV","Other recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,1,,
"SWE","Sweden","OTH_RECOV","Other recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,1,,
"SWE","Sweden","OTH_RECOV","Other recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","OTH_RECOV","Other recovery","2020","2020","TONNE","Tonnes","3","Thousands",,,13,"B","Break"
"SWE","Sweden","OTH_RECOV","Other recovery","2021","2021","TONNE","Tonnes","3","Thousands",,,10,,
"SWE","Sweden","DISPOSAL","Disposal operations","1990","1990","TONNE","Tonnes","3","Thousands",,,1400,,
"SWE","Sweden","DISPOSAL","Disposal operations","1994","1994","TONNE","Tonnes","3","Thousands",,,1380,,
"SWE","Sweden","DISPOSAL","Disposal operations","1995","1995","TONNE","Tonnes","3","Thousands",,,1200,,
"SWE","Sweden","DISPOSAL","Disposal operations","1996","1996","TONNE","Tonnes","3","Thousands",,,1110,,
"SWE","Sweden","DISPOSAL","Disposal operations","1997","1997","TONNE","Tonnes","3","Thousands",,,1150,,
"SWE","Sweden","DISPOSAL","Disposal operations","1998","1998","TONNE","Tonnes","3","Thousands",,,1020,,
"SWE","Sweden","DISPOSAL","Disposal operations","1999","1999","TONNE","Tonnes","3","Thousands",,,920,,
"SWE","Sweden","DISPOSAL","Disposal operations","2000","2000","TONNE","Tonnes","3","Thousands",,,865,,
"SWE","Sweden","DISPOSAL","Disposal operations","2001","2001","TONNE","Tonnes","3","Thousands",,,880,,
"SWE","Sweden","DISPOSAL","Disposal operations","2002","2002","TONNE","Tonnes","3","Thousands",,,825,,
"SWE","Sweden","DISPOSAL","Disposal operations","2003","2003","TONNE","Tonnes","3","Thousands",,,575,,
"SWE","Sweden","DISPOSAL","Disposal operations","2004","2004","TONNE","Tonnes","3","Thousands",,,380,,
"SWE","Sweden","DISPOSAL","Disposal operations","2005","2005","TONNE","Tonnes","3","Thousands",,,210.11,,
"SWE","Sweden","DISPOSAL","Disposal operations","2006","2006","TONNE","Tonnes","3","Thousands",,,226,,
"SWE","Sweden","DISPOSAL","Disposal operations","2007","2007","TONNE","Tonnes","3","Thousands",,,186.49,,
"SWE","Sweden","DISPOSAL","Disposal operations","2008","2008","TONNE","Tonnes","3","Thousands",,,140.25,,
